code,name,serial,system_id,price,area,note
50928,バベルのメダルタワー（メダル機）,,,,8,
54067,フィーチャープレミアム（メダル機）コンパクト筐体,,'01201000000001D501CF,,0,メダルセレクターユニット付　４９３４１の中で稼動　コンテンツサーバー経由
50917,フィーチャープレミアム（メダル機）第５弾・第６弾,QS3SJA014607,'01201000000001BE911F,0,1.5,コンテンツサーバー経由
49413,ホルカトルカ,,,0,4.8,
49341,レボリューションⅡ,SS4SJD012008,'01201000000001D501CF,0,1.5,コンパクト筐体５４６７　コンテンツサーバー経由
46786,釣りスピリッツＲＥＶ２．０（６Ｐ仕様）,ABGN1460901,,,15.01,
58984,アイカツプラネット！,6.20011E+11,,0,1.5,
51879,キラッとプリ☆チャン（ＦＣ）,PRT-04361/KPRT-02750,,,1.83,
49537,スーパードラゴンボールヒーローズ,2.16061E+11,,,1.9,
49538,スーパードラゴンボールヒーローズ,2.16061E+11,,,1.9,
54026,スーパードラゴンボールヒーローズ,,,,1.9,
58392,ポケモンメザスタ,PMZSE0101798,,0,0,２ｉｎ１筐体
49530,仮面ライダーバトルガンバライジング,1.1301E+11,,,1.5,
49531,仮面ライダーバトルガンバライジング,1.1301E+11,,,1.5,
50359,ＭＥＸメダル貸機,,,,0,
56507,メダル貸機転送機（旭精工）,,,528000,0,
49459,両替メダル貸機（旭精工）,,,,0,
49460,両替メダル貸機（旭精工）,,,,0,
49461,両替メダル貸機（旭精工）,,,,0,
52752,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A7798,,0,2.13,
52753,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A7809,,0,2.13,
52754,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A7598,,0,2.13,
52755,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（サテライト）,A63E01A7295,,0,2.13,
52773,ＦａｔｅＧｒａｎｄＯｒｄｅｒＡｒｃａｄｅ（ハブ＆ルーター）,,,,0,
54888,ＷＣＣＦ　ＦＯＯＴＩＳＴＡ,A63E01B8369,,896400,3.51,
54889,ＷＣＣＦ　ＦＯＯＴＩＳＴＡ,A63E01B8360,,896400,3.51,
54890,ＷＣＣＦ　ＦＯＯＴＩＳＴＡ,A63E01B8371,,896400,3.51,
54891,ＷＣＣＦ　ＦＯＯＴＩＳＴＡ,A63E01B5522,,896400,3.51,
54830,ＷＣＣＦ　ＦＯＯＴＩＳＴＡ（ターミナル）,A63E01B4884,,604800,1.51,
50386,艦これアーケード（サテライト）,A61E01B1560,,0,1.94,
50387,艦これアーケード（サテライト）,A61E01B1554,,0,1.94,
50383,艦これアーケード（ハブ＆ルーター）,,,,0,
48637,三国志大戦４（サテライト）,A61E01B5274,,,2.67,
48638,三国志大戦４（サテライト）,A61E01B5282,,,2.67,
48639,三国志大戦４（サテライト）,A61E01B5290,,,2.67,
48640,三国志大戦４（サテライト）,A61E01B5254,,,2.67,
48603,三国志大戦４（ターミナル）,A61E01B8649,,0,1.51,
49317,６ＢＯＸ－ＧＣＢカード販売機,,,,0,
57241,カードコネクト,TCSQJA021809,'01201000000001E3F3CB,1034000,0,
52445,カードメイカー,A63E01A5683,,,0,
49319,カード自販機カード４アーケード（千葉商事）,,,,0,
52164,カプセルステーションⅣ（ガチャガチャ）,,,,0,デジタルカウンター。フロントキー・金庫キーはつかない
52165,カプセルステーションⅣ（ガチャガチャ）,,,,0,デジタルカウンター。フロントキー・金庫キーはつかない
49320,セガネットワーク対戦麻雀ＭＪ２カード自販機,,,,0,
49316,タイトーエコバック専用販売機,,,,0,タイトーからのレンタル機
49415,●ＭＳ２筐体,,,,1.5,
49416,●ＮＥＷスーパーマリオブラザーズｗｉｉコインワールド,,,,4.62,
49417,●ＶＩＤＥＯ　１５ＲＥＥＬ　ＳＬＯＴ,,,,1.5,
49406,●いたずらモンキー（メダル機）,,,,1.5,
49732,●もっとみんなでダービーダッシュ！,,,,4.26,
49418,●アミューズメントパーク（シングルメダル機）,,,,1.5,
49419,●アミューズメントパーク（シングルメダル機）,,,,1.5,
49424,●ギャラクシーワールドシリーズ,,,,1.5,
49425,●ギャラクシーワールドシリーズ,,,,1.5,
49422,●ギャラクシーワールドシリーズ,,,,1.5,
49423,●ギャラクシーワールドシリーズ,,,,1.5,
49407,●ザックザク海賊団（メダル機）,,,,1.5,
49429,●スターホース３（本体）,A72E02D4645,,,13.51,
56473,●スターホース４Ｌ－ｍａｉｎ（本体）,A63E01D7562,,4801500,8.03,
49440,●スピンフィーバー,KSEEJA039701,,,7.02,
49441,●セガネットワークカジノクラブ（サーバ本体）,,,,0,
49405,●セブンズボーナス（メダル機）,,,,1.5,
49412,●ドキドキ金魚すくい（２５ｃ）,,,,1.5,
49446,●フィーチャーワールド,G52SJA003807,,,1.5,
49404,●マジックサーカス（メダル機）,,,,1.5,
49410,●ミレナリー筐体アップライト【ＨＢ】,,,0,1.5,
49453,●モグってホレホレ（メダル機）,,,0,3.03,
49454,●モンスターハンターメダルハンティング,,,,7.1,
49457,●原始人がビンゴでワアアア（メダル機）,,,,4.26,
49411,●大砲でドボーン（メダル機）,,,,1.5,
49430,スターホース３（サテライト）,A72E02D0045,,,2.94,
49431,スターホース３（サテライト）,A72E02D0102,,,2.94,
49432,スターホース３（サテライト）,A72E02D0047,,,2.94,
49433,スターホース３（サテライト）,A72E02D0018,,,2.94,
49434,スターホース３（サテライト）,A72E02D0101,,,2.94,
49435,スターホース３（サテライト）,A72E02D0073,,,2.94,
49436,スターホース３（サテライト）,A72E02C9989,,,2.94,
49437,スターホース３（サテライト）,A72E02D0076,,,2.94,
29324,スターホース３（サテライト）,A63E01D7876,,0,2.94,R3.1年度更新→ＭＩＸにプラン変更
29325,スターホース３（サテライト）,A63E01D7877,,0,2.94,R3.1年度更新→ＭＩＸにプラン変更
29326,スターホース３（サテライト）,A63E01D7875,,0,2.94,R3.1年度更新→ＭＩＸにプラン変更
56657,スターホース４（Ｌサテライト）,A63E01D7669,,1433300,169.12,R3.1年度更新→ＭＩＸにプラン変更
56658,スターホース４（Ｌサテライト）,A63E01D7670,,1433300,169.12,R3.1年度更新→ＭＩＸにプラン変更
56659,スターホース４（Ｌサテライト）,A63E01D7872,,1433300,169.12,R3.1年度更新→ＭＩＸにプラン変更
49444,セガネットワークカジノクラブ（サテライト）,,,0,1.8,
54099,フィーチャープレミアム（メダル機）コンテンツサーバー,,'01201000000001D472C3,,0,
49450,メダルバンクⅡ,1425386,,,0,
49451,メダルバンクⅡ,1425386,,,0,
56542,ＭＥＳＴＡ（セガ）,A63E01D7545,,642400,0,
29584,ＰＡＳＥＬＩチャージ機,LA9QJA019701,,,0,
29586,ＰＡＳＥＬＩチャージ機,LA9QJA013101,,0,0,
49532,Ｗｉ－Ｆｉキオスク（レンタル機）,1.13019E+11,,,0,
51102,ミリオネット,MPPUJA008207,,,0,
51623,メダルバンクマスターバンク,,,,0,
56002,メダル洗浄機（光新星）,,,388800,0,
49293,高額紙幣両替機,,,,0,
49294,高額紙幣両替機,,,,0,
49295,高額紙幣両替機,,,,0,
49296,高額紙幣両替機（旭精工）,,,,0,
49297,高額紙幣両替機（旭精工）,,,,0,
31818,ＣＯＤＥ　ＯＦ　ＪＯＫＥＲ,A72E01M3612,,0,1.5,
31824,ＣＯＤＥ　ＯＦ　ＪＯＫＥＲ,A62E01M3615,,0,1.5,
48422,ＶＥＷＬＩＸ　ＤＩＡ筐体（バイキング仕様）,,,,1.5,
48425,ＶＥＷＬＩＸ　ＤＩＡ筐体（バイキング仕様）,,,,1.5,
38883,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2243,,0,1.5,
38884,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2272,,0,1.5,
46430,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2223,,0,1.5,
46431,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（サテライト）,A61E01A2213,,0,1.5,
46791,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（ターミナル）,A61E01A4826,,0,0,
46429,Ｗｏｎｄｅｒｌａｎｄ　Ｗａｒｓ（ハブ＆ルーター）,,,0,0,
57537,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB017509,'01201000000001ED3B57,1097800,69.42,
57538,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB017609,'01201000000001EC67C9,1097800,69.42,
57539,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB017709,'01201000000001EC617B,1097800,69.42,
57540,クイズマジックアカデミー（ＨＧ筐体）,TMAQJB017809,'01201000000001ED9965,1097800,69.42,
25816,シャイニングフォースＣＲＯＳＳ（サテライト）,,,0,1.5,キーチップなし
25817,シャイニングフォースＣＲＯＳＳ（サテライト）,,,0,1.5,キーチップなし
46793,セガネットワーク対戦麻雀ＭＪ４（サーバー本体）,,,,0,
46792,セガネットワーク対戦麻雀ＭＪ４（モニター本体）,A72E01L9747,,,1.5,
45363,ディシディアファイナルファンタジー,,,,1.5,
45379,ディシディアファイナルファンタジー,,,,1.5,
45421,ディシディアファイナルファンタジー,,,,1.5,
47464,ネシカクロスライブ（本体）,,,,0,
46114,ノアール筐体（フルＨＤ）,ABGN4451505,,,1.5,Ｃ筐体
46115,ノアール筐体（フルＨＤ）,ABGN4451506,,,1.5,Ｃ筐体
57281,ボンバーガール,QBGQJA052609,'01201000000001E6431E,824780,1.5,
57282,ボンバーガール,QBGQJA052709,'01201000000001E6B102,824780,1.5,
57283,ボンバーガール,QBGQJA052809,'01201000000001E64BBF,824780,1.5,
57284,ボンバーガール,QBGQJA052909,'01201000000001E658BD,824780,1.5,
57289,ポーカースタジアム（ルーター）（レンタル機）,,,0,0,
57302,ポーカースタジアム（レンタル機）,ABLN5020677,,0,0,
57303,ポーカースタジアム（レンタル機）,ABLN5020678,,0,0,
57304,ポーカースタジアム（レンタル機）,ABLN5020676,,0,0,
53590,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116186,,,1.3,
53591,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115525,,,1.3,
53592,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116187,,,1.3,
53593,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115526,,,1.3,
53594,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3110886,,,1.3,
53595,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3110888,,,1.3,
53596,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116188,,,1.3,
53597,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3110887,,,1.3,
53598,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115521,,,1.3,
53599,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115524,,,1.3,
53600,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115522,,,1.3,
53601,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3115523,,,1.3,
53602,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3110885,,,1.3,
53603,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116190,,,1.3,
53604,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116185,,,1.3,
53605,機動戦士ＥＸＶＳ２（グリージョ筐体）,ABLN3116189,,,1.3,
53410,機動戦士ガンダムＥＸＶＳ２（モニター）,ABLN1111155,,0,2.27,
53411,機動戦士ガンダムＥＸＶＳ２（モニター）,ABLN1111156,,0,2.27,
39960,鉄拳６ＤＸ（本体）,,,,2.18,
47177,鉄拳ＴＡＧ　ＴＯＵＲＮＡＭＥＮＴ２（モニター）,,,,2.42,
47179,鉄拳ＴＡＧ　ＴＯＵＲＮＡＭＥＮＴ２（モニター）,,,,2.42,
59149,武装神姫アーマードプリンセスバトルコンダクター,TBSQJC003400,'01201000000001F098C2,1262800,0,
59150,武装神姫アーマードプリンセスバトルコンダクター,TBSQJC003300,'01201000000001F0A70B,1262800,0,
59151,武装神姫アーマードプリンセスバトルコンダクター,TBSQJC003600,'01201000000001F08F1C,1262800,0,
59152,武装神姫アーマードプリンセスバトルコンダクター,TBSQJC003500,'01201000000001F0A1B9,1262800,0,
46858,麻雀格闘倶楽部（本体）,KK9EJA138200,,0,2.03,
50288,麻雀格闘倶楽部－ＨＧ筐体（サテライト）,QK9QJA100407,'01201000000001B8BF26,,1.5,
50289,麻雀格闘倶楽部－ＨＧ筐体（サテライト）,QK9QJA100707,'01201000000001B83503,,1.5,
50290,麻雀格闘倶楽部－ＨＧ筐体（サテライト）,QK9QJA100807,'01201000000001B8B8A3,,1.5,
50291,麻雀格闘倶楽部－ＨＧ筐体（サテライト）,QK9QJA100907,'01201000000001B8C09A,,1.5,
46853,麻雀格闘倶楽部－新型（サテライト）,KK9UJA6943A8,'012010000000003F7B70,,1.5,
46855,麻雀格闘倶楽部－新型（サテライト）,KK9UJA6944A8,'0120100000000083A24C,,1.5,
46949,パチロット筐体,,,,1.5,
46944,パチロット筐体,,,,1.5,
46942,パチロット筐体,,,,1.5,
46935,パチロット筐体,,,,1.5,
46946,パチロット筐体,,,0,1.5,
46940,パチロット筐体,,,,1.5,
46888,パチロット筐体,,,,1.5,
46925,パチロット筐体,,,,1.5,
46932,パチロット筐体,,,,1.5,
46923,パチロット筐体,,,,1.5,
46941,パチロット筐体,,,,1.5,
46920,パチロット筐体,,,,1.5,
46922,パチロット筐体,,,,1.5,
46910,パチロット筐体,,,,1.5,
46903,パチロット筐体,,,,1.5,
46900,パチロット筐体,,,,1.5,
46947,パチロット筐体,,,,1.5,
46924,パチロット筐体,,,,1.5,
46948,パチロット筐体,,,,1.5,
46933,パチロット筐体,,,,1.5,
46928,パチロット筐体,,,,1.5,
46936,パチロット筐体,,,,1.5,
46915,パチロット筐体,,,,1.5,
46934,パチロット筐体,,,,1.5,
46885,パチロット筐体,,,0,1.5,
46876,レボリューションⅢ,,,,1.5,
46913,パチロット筐体,,,,1.5,
46881,パチロット筐体,,,0,1.5,
46882,パチロット筐体,,,,1.5,
46917,パチロット筐体,,,,1.5,
46891,パチロット筐体,,,,1.5,
46899,パチロット筐体,,,,1.5,
46897,パチロット筐体,,,,1.5,
46926,パチロット筐体,,,,1.5,
46893,パチロット筐体,,,,1.5,
46914,パチロット筐体,,,,1.5,
46889,パチロット筐体,,,,1.5,
46908,パチロット筐体,,,,1.5,
46916,パチロット筐体,,,,1.5,
46904,パチロット筐体,,,0,1.5,
46890,パチロット筐体,,,,1.5,
46905,パチロット筐体,,,,1.5,
46895,パチロット筐体,,,,1.5,
46896,パチロット筐体,,,,1.5,
55807,ブレイク２筐体（マインズ）,,,32400,1.5,
50614,ＴＲＹ　ＰＯＤ,,,,4.66,
50615,ＴＲＹ　ＰＯＤ,,,,4.66,
50616,ＴＲＹ　ＰＯＤ,,,,4.66,
50617,ＴＲＹ　ＰＯＤ,,,,4.66,
39641,ＵＦＯキャッチャー９,,,,4.46,
39642,ＵＦＯキャッチャー９,,,,4.46,
39644,ＵＦＯキャッチャー９,,,,4.46,
40072,ＵＦＯキャッチャー９,,,0,4.46,
40073,ＵＦＯキャッチャー９,,,0,4.46,
46685,ＵＦＯキャッチャー９,,,,4.46,
46686,ＵＦＯキャッチャー９,,,,4.46,
46687,ＵＦＯキャッチャー９,,,,4.46,
46688,ＵＦＯキャッチャー９,,,,4.46,
46689,ＵＦＯキャッチャー９,,,,4.46,
46690,ＵＦＯキャッチャー９,,,,4.46,
46691,ＵＦＯキャッチャー９,,,,4.46,
46692,ＵＦＯキャッチャー９,,,,4.46,
46693,ＵＦＯキャッチャー９,,,,4.46,
46694,ＵＦＯキャッチャー９,,,,4.46,
46695,ＵＦＯキャッチャー９,,,,4.46,
46696,ＵＦＯキャッチャー９,,,,4.46,
46697,ＵＦＯキャッチャー９,,,,4.46,
46698,ＵＦＯキャッチャー９,,,,4.46,
46699,ＵＦＯキャッチャー９,,,,4.46,
46700,ＵＦＯキャッチャー９,,,,4.46,
46701,ＵＦＯキャッチャー９,,,,4.46,
46702,ＵＦＯキャッチャー９,,,,4.46,
46703,ＵＦＯキャッチャー９,,,,4.46,
46704,ＵＦＯキャッチャー９,,,,4.46,
46705,ＵＦＯキャッチャー９,,,,4.46,
46706,ＵＦＯキャッチャー９,,,,4.46,
46707,ＵＦＯキャッチャー９,,,,4.46,
46708,ＵＦＯキャッチャー９,,,,4.46,
46709,ＵＦＯキャッチャー９,,,,4.46,
47415,ＵＦＯキャッチャー９,,,,4.46,
47416,ＵＦＯキャッチャー９,,,,4.46,
47417,ＵＦＯキャッチャー９,,,,4.46,
47418,ＵＦＯキャッチャー９,,,,4.46,
47419,ＵＦＯキャッチャー９,,,,4.46,
47420,ＵＦＯキャッチャー９,,,,4.46,
47421,ＵＦＯキャッチャー９,,,,4.46,
47422,ＵＦＯキャッチャー９,,,,4.46,
47423,ＵＦＯキャッチャー９,,,,4.46,
47424,ＵＦＯキャッチャー９,,,,4.46,
47425,ＵＦＯキャッチャー９,,,,4.46,
47426,ＵＦＯキャッチャー９,,,,4.46,
47427,ＵＦＯキャッチャー９,,,,4.46,
47428,ＵＦＯキャッチャー９,,,,4.46,
47429,ＵＦＯキャッチャー９,,,,4.46,
47430,ＵＦＯキャッチャー９,,,,4.46,
47431,ＵＦＯキャッチャー９,,,,4.46,
47432,ＵＦＯキャッチャー９,,,,4.46,
47433,ＵＦＯキャッチャー９,,,,4.46,
47434,ＵＦＯキャッチャー９,,,,4.46,
47435,ＵＦＯキャッチャー９,,,,4.46,
47436,ＵＦＯキャッチャー９,,,,4.46,
47437,ＵＦＯキャッチャー９,,,,4.46,
47438,ＵＦＯキャッチャー９,,,,4.46,
47439,ＵＦＯキャッチャー９,,,,4.46,
47440,ＵＦＯキャッチャー９,,,,4.46,
47441,ＵＦＯキャッチャー９,,,,4.46,
47442,ＵＦＯキャッチャー９,,,,4.46,
47443,ＵＦＯキャッチャー９,,,,4.46,
47444,ＵＦＯキャッチャー９,,,,4.46,
57582,ＵＦＯキャッチャー９Ｓｅｃｏｎｄ,,,0,4.41,
57583,ＵＦＯキャッチャー９Ｓｅｃｏｎｄ,,,0,4.41,
57584,ＵＦＯキャッチャー９Ｓｅｃｏｎｄ,,,0,4.41,
57585,ＵＦＯキャッチャー９Ｓｅｃｏｎｄ,,,0,4.41,
57586,ＵＦＯキャッチャー９Ｓｅｃｏｎｄ,,,0,4.41,
57985,ＵＦＯキャッチャー９Ｓｅｃｏｎｄ,,,990000,4.41,
57986,ＵＦＯキャッチャー９Ｓｅｃｏｎｄ,,,990000,4.41,
57987,ＵＦＯキャッチャー９Ｓｅｃｏｎｄ,,,990000,4.41,
54253,ＵＦＯキャッチャーＤＵＥＴ,,,,1.69,合計メーター
54254,ＵＦＯキャッチャーＤＵＥＴ,,,,1.69,合計メーター
54255,ＵＦＯキャッチャーＤＵＥＴ,,,,1.69,合計メーター
54256,ＵＦＯキャッチャーＤＵＥＴ,,,,1.69,合計メーター
54355,ＵＦＯキャッチャーＤＵＥＴ,,,,1.69,合計メーター
54356,ＵＦＯキャッチャーＤＵＥＴ,,,,1.69,合計メーター
56435,ＵＦＯキャッチャーＤＵＥＴ,,,797040,1.69,合計メーター
56436,ＵＦＯキャッチャーＤＵＥＴ,,,797040,1.69,合計メーター
49683,ＵＦＯキャッチャートリプル,,,,4.56,
49684,ＵＦＯキャッチャートリプル,,,,4.56,
49685,ＵＦＯキャッチャートリプル,,,,4.56,
49686,ＵＦＯキャッチャートリプル,,,,4.56,
49687,ＵＦＯキャッチャートリプル,,,,4.56,
50801,ＵＦＯキャッチャートリプル,,,,4.56,
50802,ＵＦＯキャッチャートリプル,,,,4.56,
50803,ＵＦＯキャッチャートリプル,,,,4.56,
50804,ＵＦＯキャッチャートリプル,,,,4.56,
50805,ＵＦＯキャッチャートリプル,,,,4.56,
52073,ＵＦＯキャッチャートリプルツイン,,,,4.41,
52074,ＵＦＯキャッチャートリプルツイン,,,,4.41,
52075,ＵＦＯキャッチャートリプルツイン,,,,4.41,
52843,ＵＦＯキャッチャートリプルツイン,,,,4.41,
52869,ＵＦＯキャッチャートリプルツイン,,,,4.41,
52870,ＵＦＯキャッチャートリプルツイン,,,,4.41,
53041,ＵＦＯキャッチャートリプルツイン,,,,4.41,
53042,ＵＦＯキャッチャートリプルツイン,,,,4.41,
53055,ＵＦＯキャッチャートリプルツイン,,,,4.41,
53056,ＵＦＯキャッチャートリプルツイン,,,,4.41,
